time,Tinlet,Flowrate,Heat_flux,Tmax,Tmax_prev
3217,24.535839,166.804089,16.66635739,44.424824,44.50258
3218,24.519515,166.162628,16.58997405,44.337403,44.424824
3219,24.531152,166.754746,16.58997405,44.262933,44.337403
3220,24.522034,166.722976,16.78689161,44.171472,44.262933
3221,24.530473,167.280414,16.66635739,44.083424,44.171472
3222,24.514636,166.774297,16.78689161,43.986936,44.083424
3223,24.523055,166.530607,16.78689161,43.909965,43.986936
3224,24.528877,167.357338,16.77931786,43.817512,43.909965
3225,24.540362,166.183692,16.77931786,43.743316,43.817512
3226,24.526345,167.523056,16.77931786,43.644962,43.743316
3227,24.53104,166.605437,16.77931786,43.568844,43.644962
3228,24.532259,166.550973,16.8997977,43.4791,43.568844
3229,24.536762,166.413999,16.77931786,43.40165,43.4791
3230,24.519014,166.516526,16.65883802,43.310715,43.40165
3231,24.52355,166.746833,16.77931786,43.240318,43.310715
3232,24.529345,167.136341,16.77931786,43.155729,43.240318
3233,24.523919,167.149724,16.53835819,43.06101,43.155729
3234,24.532846,166.987846,16.58240029,42.98221,43.06101
3235,24.532925,166.939085,16.77931786,42.916035,42.98221
3236,24.526991,166.663857,16.77931786,42.827378,42.916035
3237,24.517273,167.403539,20.63467269,42.737262,42.827378
3238,24.514056,167.030905,35.07234062,42.654441,42.737262
3239,24.515645,166.84901,34.87705677,42.589505,42.654441
3240,24.520893,167.10073,34.86611137,42.511369,42.589505
3241,24.512678,166.707032,34.58153082,42.448585,42.511369
3242,24.520009,166.83039,34.85516596,42.410852,42.448585
3243,24.518025,166.648845,34.74234701,42.359641,42.410852
3244,24.51761,166.154482,34.85516596,42.318824,42.359641
3245,24.508149,166.901263,34.74234701,42.287496,42.318824
3246,24.520537,166.591588,34.57058541,42.26722,42.287496
3247,24.51461,166.877988,34.74234701,42.257075,42.26722
3248,24.509559,166.835627,34.84422056,42.253923,42.257075
3249,24.520675,166.987962,34.74234701,42.254188,42.253923
3250,24.515724,166.083609,35.01734169,42.261123,42.254188
3251,24.519317,166.876126,34.83327515,42.260571,42.261123
3252,24.509368,166.30193,34.74234701,42.274848,42.260571
3253,24.506204,166.341148,34.84422056,42.297388,42.274848
3254,24.513028,167.05162,34.57058541,42.322943,42.297388
3255,24.510173,166.204523,34.84422056,42.356229,42.322943
3256,24.518935,167.007164,56.83123228,42.384371,42.356229
3257,24.526352,166.644073,59.73426322,42.429803,42.384371
3258,24.516199,167.286582,59.34623433,42.472023,42.429803
3259,24.528251,166.969459,59.33186289,42.542212,42.472023
3260,24.532035,167.627329,59.09303418,42.629229,42.542212
3261,24.52415,166.954679,59.09303418,42.701814,42.629229
3262,24.527572,167.076873,58.86857691,42.812291,42.701814
3263,24.532094,166.677706,59.31749145,42.922252,42.812291
3264,24.531422,166.76906,59.09303418,43.049102,42.922252
3265,24.525,167.021944,58.86857691,43.19887,43.049102
3266,24.527123,166.856342,59.09303418,43.344998,43.19887
3267,24.527433,166.997738,58.72079065,43.52221,43.344998
3268,24.532899,167.153914,59.09303418,43.684963,43.52221
3269,24.527506,167.129242,58.86857691,43.868993,43.684963
3270,24.537777,166.861579,58.72079065,44.063624,43.868993
3271,24.539544,166.576808,59.09303418,44.274803,44.063624
3272,24.543599,166.816891,59.09303418,44.48638,44.274803
3273,24.538081,167.150772,58.72079065,44.689882,44.48638
3274,24.545959,166.807231,58.86857691,44.919641,44.689882
3275,24.543309,166.882759,59.09303418,45.141516,44.919641
3276,24.541384,166.647797,58.77805889,45.379463,45.141516
3277,24.543052,167.230605,59.09303418,45.618854,45.379463
3278,24.535055,167.040448,59.09303418,45.861848,45.618854
3279,24.534257,167.451136,59.09303418,46.10439,45.861848
3280,24.536241,166.848894,59.09303418,46.36025,46.10439
3281,24.536835,167.113531,59.09303418,46.617638,46.36025
3282,24.539228,166.497324,59.09303418,46.869049,46.617638
3283,24.53814,167.209076,58.86857691,47.118811,46.869049
3284,24.532595,167.399117,58.86857691,47.385414,47.118811
3285,24.523879,167.327546,58.86857691,47.651345,47.385414
3286,24.521816,167.255509,59.09303418,47.915828,47.651345
3287,24.526728,166.565287,59.09303418,48.187319,47.915828
3288,24.534547,166.852152,58.51200998,48.453243,48.187319
3289,24.528415,166.441347,58.86857691,48.728953,48.453243
3290,24.530848,166.798969,58.86857691,48.985664,48.728953
3291,24.523919,167.173697,59.09303418,49.250328,48.985664
3292,24.535846,167.528642,58.86857691,49.535425,49.250328
3293,24.523273,166.768013,58.88283959,49.794243,49.535425
3294,24.528033,166.951071,59.10735124,50.06094,49.794243
3295,24.534784,166.404805,58.88283959,50.34172,50.06094
3296,24.544146,167.404586,58.88283959,50.603343,50.34172
3297,24.5381,167.304852,59.10735124,50.867904,50.603343
3298,24.541265,167.160663,58.66889943,51.137136,50.867904
3299,24.549328,167.643039,58.88283959,51.40998,51.137136
3300,24.54255,167.020082,58.88283959,51.665572,51.40998
3301,24.549018,166.780349,58.88283959,51.929327,51.665572
3302,24.534863,166.478238,58.73510771,52.182587,51.929327
3303,24.538219,166.452054,58.88283959,52.439387,52.182587
3304,24.548266,167.222808,58.88283959,52.708989,52.439387
3305,24.551497,167.020431,59.10735124,52.96288,52.708989
3306,24.550468,167.24457,58.88283959,53.213477,52.96288
3307,24.534995,167.239915,58.51200998,53.460297,53.213477
3308,24.544436,167.405866,58.88283959,53.69897,53.460297
3309,24.535114,167.056275,58.88283959,53.944517,53.69897
3310,24.544067,166.821546,59.10735124,54.187598,53.944517
3311,24.556989,166.641629,59.10735124,54.434967,54.187598
3312,24.54526,167.105618,58.88283959,54.677614,54.434967
3313,24.544581,166.684921,58.88283959,54.914802,54.677614
3314,24.549611,168.101675,58.52627266,55.147626,54.914802
3315,24.540737,166.524439,59.10735124,55.374065,55.147626
3316,24.547917,166.37222,58.88283959,55.611625,55.374065
3317,24.552097,167.112484,58.52627266,55.843308,55.611625
3318,24.550943,167.035327,58.65832794,56.05942,55.843308
3319,24.554846,167.14728,58.74942477,56.291453,56.05942
3320,24.555874,167.530504,58.8115262,56.496602,56.291453
3321,24.566845,165.778706,58.88283959,56.726252,56.496602
3322,24.55925,166.620216,58.88283959,56.927001,56.726252
3323,24.550653,167.021362,58.88283959,57.134845,56.927001
3324,24.553184,167.341511,59.10735124,57.347888,57.134845
3325,24.55536,166.927214,58.88283959,57.547304,57.347888
3326,24.549347,166.864255,58.88283959,57.751086,57.547304
3327,24.561373,166.654081,59.1216683,57.950169,57.751086
3328,24.557555,166.661064,58.65832794,58.152005,57.950169
3329,24.554378,166.784189,58.88283959,58.332882,58.152005
3330,24.562856,166.834929,58.89710227,58.532725,58.332882
3331,24.565163,166.454149,59.1216683,58.704985,58.532725
3332,24.559948,166.438322,58.89710227,58.884058,58.704985
3333,24.556553,166.844937,58.89710227,59.072298,58.884058
3334,24.559724,167.027996,58.74942477,59.251418,59.072298
3335,24.567247,166.6002,59.1216683,59.448454,59.251418
3336,24.563251,166.201498,59.1216683,59.630451,59.448454
3337,24.545886,167.152052,58.89710227,59.806386,59.630451
3338,24.549565,167.145185,58.89710227,59.968885,59.806386
3339,24.544257,166.449959,58.89710227,60.139915,59.968885
3340,24.546697,166.614281,58.89710227,60.306348,60.139915
3341,24.543611,166.195213,59.1216683,60.461114,60.306348
3342,24.555914,167.166366,58.89710227,60.639136,60.461114
3343,24.546189,166.613001,58.89710227,60.799542,60.639136
3344,24.546815,166.278422,58.89710227,60.943077,60.799542
3345,24.543354,167.712981,58.91136494,61.101925,60.943077
3346,24.553375,166.89044,58.89710227,61.248745,61.101925
3347,24.535865,166.849127,58.67253624,61.388308,61.248745
3348,24.54315,166.709709,58.89710227,61.53806,61.388308
3349,24.554008,167.015543,58.89710227,61.687016,61.53806
3350,24.544079,166.663973,58.67253624,61.842224,61.687016
3351,24.528052,169.058513,58.89710227,61.789861,61.842224
3352,24.531869,204.063406,59.1216683,61.246457,61.789861
3353,24.526305,234.19543,58.89710227,60.665544,61.246457
3354,24.516784,250.624954,58.54053534,60.254589,60.665544
3355,24.548114,253.262019,58.89710227,60.029423,60.254589
3356,24.540268,254.08072,58.89710227,59.880158,60.029423
3357,24.526008,254.330229,58.89710227,59.742827,59.880158
3358,24.53473,253.830746,34.47630501,59.63054,59.742827
3359,24.532759,254.361068,34.04451837,59.519294,59.63054
3360,24.531421,253.842267,34.50881494,59.439864,59.519294
3361,24.546841,254.396097,34.51965158,59.348674,59.439864
3362,24.538211,253.960271,34.24873551,59.243284,59.348674
3363,24.534032,254.113771,34.24873551,59.137279,59.243284
3364,24.540987,254.626055,34.53048822,59.025489,59.137279
3365,24.52912,254.146705,34.25957215,58.901663,59.025489
3366,24.530702,254.596379,34.24873551,58.784632,58.901663
3367,24.531091,254.321035,34.24873551,58.651162,58.784632
3368,24.513837,254.116214,34.24873551,58.524543,58.651162
3369,24.525711,253.610564,34.53048822,58.396845,58.524543
3370,24.540789,254.023347,34.24873551,58.256311,58.396845
3371,24.525592,254.463129,34.7037725,58.099997,58.256311
3372,24.519863,253.215586,34.24873551,57.953564,58.099997
3373,24.518558,253.758709,34.24873551,57.812775,57.953564
3374,24.519461,254.085608,34.42060587,57.667163,57.812775
3375,24.514793,254.396563,34.24873551,57.503082,57.667163
3376,24.518564,254.825522,34.7037725,57.34406,57.503082
3377,24.526548,254.066639,34.24873551,57.189579,57.34406
3378,24.517476,254.008567,34.7037725,57.027464,57.189579
3379,24.522177,253.676665,34.24873551,56.864141,57.027464
3380,24.523258,253.378977,34.24873551,56.712114,56.864141
3381,24.523575,253.795135,34.24873551,56.541346,56.712114
3382,24.51865,253.5561,34.24873551,56.378047,56.541346
3383,24.519678,253.969814,34.53048822,56.217613,56.378047
3384,24.520199,253.471262,34.24873551,56.053297,56.217613
3385,24.518393,254.050346,34.7037725,55.88265,56.053297
3386,24.525217,254.877193,34.7037725,55.738393,55.88265
3387,24.523931,254.718108,34.42060587,55.57115,55.738393
3388,24.535706,253.875667,34.42060587,55.415275,55.57115
3389,24.520733,253.698776,34.7037725,55.251531,55.415275
3390,24.542747,252.980158,34.6166443,55.097512,55.251531
3391,24.522144,253.674454,34.42060587,54.943776,55.097512
3392,24.509815,254.214901,34.42060587,54.789994,54.943776
3393,24.529858,253.60684,34.24873551,54.636938,54.789994
3394,24.510679,254.157877,34.24873551,54.469697,54.636938
3395,24.528421,254.637692,34.7037725,54.337553,54.469697
3396,24.504547,254.877193,34.42060587,54.172683,54.337553
3397,24.509631,254.414834,34.42060587,54.018712,54.172683
3398,24.50644,254.574617,34.69288147,53.866335,54.018712
3399,24.516837,253.670613,34.69288147,53.731707,53.866335
3400,24.501079,253.397364,34.69288147,53.585507,53.731707
3401,24.493919,254.068617,34.7037725,53.43102,53.585507
3402,24.49922,253.920006,34.69288147,53.303996,53.43102
3403,24.489568,254.112607,34.69288147,53.170701,53.303996
3404,24.496774,254.264942,34.69288147,53.024117,53.170701
3405,24.506083,253.687139,34.42060587,52.894893,53.024117
3406,24.504791,254.722414,34.42060587,52.758012,52.894893
3407,24.497572,254.739754,34.69288147,52.622767,52.758012
3408,24.491717,253.908717,34.69288147,52.485238,52.622767
3409,24.503433,253.4161,34.24873551,52.371842,52.485238
3410,24.498482,253.51595,34.42060587,52.224582,52.371842
3411,24.505503,254.355482,34.69288147,52.113344,52.224582
3412,24.496504,254.442182,34.42060587,51.973827,52.113344
3413,24.502332,254.610693,34.45463172,51.851037,51.973827
3414,24.505958,253.874619,34.42060587,51.723606,51.851037
3415,24.509063,253.525377,34.42060587,51.615721,51.723606
3416,24.504633,253.771511,34.58153082,51.498211,51.615721
3417,24.505404,253.596017,34.69288147,51.380138,51.498211
3418,24.514371,253.537945,34.24873551,51.258564,51.380138
3419,24.516026,253.739857,34.69288147,51.158475,51.258564
3420,24.502596,254.121102,34.42060587,51.031909,51.158475
3421,24.508826,254.317427,34.69288147,50.932444,51.031909
3422,24.510244,254.360603,34.51965158,50.830298,50.932444
3423,24.513046,253.84087,34.69288147,50.726115,50.830298
3424,24.508101,254.006472,34.23789887,50.603973,50.726115
3425,24.507686,252.961538,34.86611137,50.503172,50.603973
3426,24.505385,253.075935,34.86611137,50.40255,50.503172
3427,24.503651,253.66654,34.40971484,50.311051,50.40255
3428,24.511608,254.706005,34.86611137,50.205781,50.311051
3429,24.495989,254.039523,34.69288147,50.117616,50.205781
3430,24.510811,253.277264,34.69288147,50.021527,50.117616
3431,24.502945,254.165208,34.69288147,49.929198,50.021527
3432,24.49949,253.592293,34.86611137,49.835761,49.929198
3433,24.511516,254.424027,34.23789887,49.753849,49.835761
3434,24.505457,254.015317,34.40971484,49.658982,49.753849
3435,24.509182,254.826337,34.59486226,49.572777,49.658982
3436,24.509841,253.438095,34.58153082,49.501629,49.572777
3437,24.510738,253.178345,34.69288147,49.408358,49.501629
3438,24.510745,254.164627,34.40971484,49.329564,49.408358
3439,24.513237,253.694005,34.40971484,49.233553,49.329564
3440,24.502662,254.072574,34.40971484,49.154781,49.233553
3441,24.507224,253.698776,34.40971484,49.080432,49.154781
3442,24.504996,253.76639,34.40971484,49.005305,49.080432
3443,24.522032,254.748715,34.86611137,48.92825,49.005305
3444,24.517338,253.869266,35.03934126,48.865383,48.92825
3445,24.514727,254.17801,34.40971484,48.775865,48.865383
3446,24.505694,253.093741,34.58153082,48.704452,48.775865
3447,24.515122,253.848318,34.58153082,48.645912,48.704452
3448,24.520087,254.280769,34.40971484,48.569896,48.645912
3449,24.502846,255.361082,34.58153082,48.499699,48.569896
3450,24.530332,254.439738,34.69288147,48.452506,48.499699
3451,24.518946,253.810496,34.40971484,48.376964,48.452506
3452,24.520021,252.898812,34.86611137,48.307745,48.376964
3453,24.525342,253.903364,34.13743924,48.244036,48.307745
3454,24.522217,253.216051,34.86611137,48.179285,48.244036
3455,24.512967,254.41879,34.69288147,48.109437,48.179285
3456,24.521768,254.483495,34.58153082,48.064044,48.109437
3457,24.511978,254.471741,34.43149689,48.002701,48.064044
3458,24.529324,253.358262,34.68199045,47.955503,48.002701
3459,24.52608,253.959573,34.64931738,47.891752,47.955503
3460,24.522269,253.604628,34.85516596,47.832642,47.891752
3461,24.535033,253.906855,34.86611137,47.778463,47.832642
3462,24.530596,254.276114,34.58153082,47.719639,47.778463
3463,24.516725,253.645127,34.58153082,47.664907,47.719639
3464,24.528341,253.878227,34.58153082,47.617058,47.664907
3465,24.532422,254.671325,34.85516596,47.562277,47.617058
3466,24.53651,253.905459,34.58153082,47.514735,47.562277
3467,24.530141,253.989482,34.69288147,47.460789,47.514735
3468,24.534651,254.23771,34.69288147,47.397829,47.460789
3469,24.533326,253.807587,34.68199045,47.35877,47.397829
3470,24.531302,253.471029,34.23789887,47.326261,47.35877
3471,24.530675,254.586487,34.69288147,47.26482,47.326261
3472,24.536194,253.43891,34.85516596,47.226584,47.26482
3473,24.524623,253.8823,34.68199045,47.177706,47.226584
3474,24.533952,253.683531,34.68199045,47.136191,47.177706
3475,24.538692,253.186724,34.58153082,47.090857,47.136191
3476,24.542127,254.212108,34.68199045,47.053967,47.090857
3477,24.549247,253.645127,34.68199045,47.01051,47.053967
3478,24.544468,254.426704,34.40971484,46.965113,47.01051
3479,24.555003,253.479059,34.58153082,46.936084,46.965113
3480,24.533069,254.110978,34.40971484,46.878167,46.936084
3481,24.545549,254.162183,34.58153082,46.844709,46.878167
3482,24.544606,253.765226,34.85516596,46.79583,46.844709
3483,24.542292,253.695983,34.58153082,46.768225,46.79583
3484,24.54485,254.489081,34.40971484,46.727752,46.768225
3485,24.532904,254.222116,34.68199045,46.683011,46.727752
3486,24.545523,254.816212,34.58153082,46.660996,46.683011
3487,24.533701,254.505025,34.58153082,46.611851,46.660996
3488,24.540584,253.485227,34.58153082,46.580138,46.611851
3489,24.543439,254.768149,34.40971484,46.547643,46.580138
3490,24.544158,253.887304,34.68199045,46.514183,46.547643
3491,24.555807,252.996916,34.58153082,46.47877,46.514183
3492,24.551449,253.609167,34.85516596,46.445988,46.47877
3493,24.551595,246.273446,34.85516596,46.557902,46.445988
3494,24.545417,210.569254,34.58153082,46.965365,46.557902
3495,24.539694,179.537066,34.58153082,47.473315,46.965365
3496,24.548199,157.397586,34.58153082,47.944157,47.473315
3497,24.548292,148.095005,34.75334679,48.294982,47.944157
3498,24.545595,145.904704,34.85516596,48.601195,48.294982
3499,24.541725,121.539661,34.58153082,49.263011,48.601195
3500,24.556533,90.337566,34.58153082,50.098968,49.263011
3501,24.559018,79.286794,34.85516596,50.734964,50.098968
3502,24.553533,77.698969,34.40971484,51.242488,50.734964
3503,24.562815,77.32296,34.81138434,51.676804,51.242488
3504,24.557251,77.059254,34.69098488,52.053449,51.676804
3505,24.557739,77.071589,34.68199045,52.429156,52.053449
3506,24.546419,77.224274,21.94155524,52.778828,52.429156
3507,24.555886,77.09952,22.03850952,53.121013,52.778828
3508,24.560607,77.112204,22.0471709,53.452189,53.121013
3509,24.560943,77.122096,21.96770253,53.758984,53.452189
3510,24.559104,77.022363,22.05583229,54.039513,53.758984
3511,24.554218,76.816146,22.1943124,54.310948,54.039513
3512,24.544323,76.977907,22.1943124,54.569128,54.310948
3513,24.569883,77.060767,22.1943124,54.828543,54.569128
3514,24.556869,76.866536,21.83929772,55.03861,54.828543
3515,24.554812,77.062047,22.05583229,55.259109,55.03861
3516,24.578302,77.124191,22.05583229,55.463548,55.259109
3517,24.56095,77.241614,22.05583229,55.643222,55.463548
3518,24.574247,77.333434,21.91735217,55.827789,55.643222
3519,24.572922,77.282229,22.05583229,55.98257,55.827789
3520,24.57337,77.647531,21.83929772,56.137268,55.98257
3521,24.570298,77.367765,22.05583229,56.267612,56.137268
3522,24.573759,77.211938,21.83929772,56.411284,56.267612
3523,24.576212,77.2138,21.83929772,56.533503,56.411284
3524,24.575513,77.435495,22.05583229,56.633312,56.533503
3525,24.569547,77.136876,22.05583229,56.738325,56.633312
3526,24.581697,76.84233,21.98654123,56.842773,56.738325
3527,24.582409,76.991989,22.05583229,56.921015,56.842773
3528,24.582534,76.695348,22.1943124,56.992163,56.921015
3529,24.573924,77.027367,22.1943124,57.06896,56.992163
3530,24.574616,77.074382,22.1943124,57.127395,57.06896
3531,24.573482,77.22567,22.05583229,57.185399,57.127395
3532,24.562802,77.229976,22.05583229,57.21927,57.185399
3533,24.568268,76.551392,22.1943124,57.266394,57.21927
3534,24.56244,77.082412,22.05583229,57.289484,57.266394
3535,24.561418,77.025272,22.1943124,57.326917,57.289484
3536,24.551832,77.19774,21.83929772,57.362751,57.326917
3537,24.558675,77.294797,22.05583229,57.393685,57.362751
3538,24.576706,76.936827,22.05583229,57.408099,57.393685
3539,24.56654,77.33774,22.05583229,57.422243,57.408099
3540,24.565789,77.407914,22.05583229,57.441736,57.422243
3541,24.558959,77.107433,22.05583229,57.431264,57.441736
3542,24.560831,77.080201,22.05583229,57.438256,57.431264
3543,24.570133,77.124657,22.05583229,57.434506,57.438256
3544,24.559855,77.178538,22.1943124,57.432137,57.434506
3545,24.565617,76.942064,21.9764183,57.433254,57.432137
3546,24.564602,76.929728,21.9764183,57.407097,57.433254
3547,24.554693,76.93287,22.05583229,57.388459,57.407097
3548,24.563178,77.161897,22.1943124,57.37852,57.388459
3549,24.562921,77.315745,21.92591155,57.360966,57.37852
3550,24.560791,77.242894,21.98513406,57.337543,57.360966
3551,24.570549,77.390342,21.9764183,57.305696,57.337543
3552,24.557488,77.195762,22.1943124,57.280616,57.305696
3553,24.546142,76.977558,22.05583229,57.247542,57.280616
3554,24.561325,77.528596,21.9764183,57.217832,57.247542
3555,24.566402,77.369743,22.1943124,57.192212,57.217832
3556,24.562143,77.292586,22.1943124,57.159971,57.192212
3557,24.569263,77.021548,22.1943124,57.131171,57.159971
3558,24.57753,76.967666,22.05583229,57.09742,57.131171
3559,24.597229,77.164108,21.9764183,57.058621,57.09742
3560,24.571742,76.886785,22.1943124,57.008622,57.058621
3561,24.577319,77.034466,10.17702286,56.973598,57.008622
3562,24.578552,76.747019,10.18291079,56.923551,56.973598
3563,24.585277,76.650543,10.18879872,56.874808,56.923551
3564,24.583279,77.106618,10.19468664,56.828131,56.874808
3565,24.593498,77.282462,10.19468664,56.765705,56.828131
3566,24.598139,77.006536,10.19468664,56.692223,56.765705
3567,24.599536,77.1207,10.34777272,56.632888,56.692223
3568,24.588903,77.066236,10.34777272,56.542721,56.632888
3569,24.592496,77.009212,10.44334583,56.447975,56.542721
3570,24.596445,77.452952,10.32422102,56.361441,56.447975
3571,24.589094,76.883643,10.37798045,56.269964,56.361441
3572,24.603525,76.590377,10.28884583,56.171376,56.269964
3573,24.602391,77.168414,10.19468664,56.060088,56.171376
3574,24.591935,77.205654,10.28884583,55.939483,56.060088
3575,24.607922,77.025621,10.44334583,55.84082,55.939483
3576,24.60955,76.763195,10.19468664,55.721184,55.84082
3577,24.611937,77.049129,10.34777272,55.599581,55.721184
3578,24.621858,77.035862,10.19468664,55.480367,55.599581
3579,24.611812,77.119071,10.25219961,55.346176,55.480367
3580,24.610836,77.122213,10.34777272,55.210471,55.346176
3581,24.602984,76.981631,10.44334583,55.082901,55.210471
3582,24.620217,77.02469,10.19468664,54.941307,55.082901
3583,24.610882,77.41094,10.44334583,54.794719,54.941307
3584,24.618536,76.931706,10.44334583,54.658613,54.794719
3585,24.622538,76.769828,10.44334583,54.512182,54.658613
3586,24.627515,76.927633,10.34777272,54.37592,54.512182
3587,24.622992,77.427,10.28884583,54.229478,54.37592
3588,24.615339,77.507764,10.19468664,54.08042,54.229478
3589,24.623197,76.907849,10.34777272,53.930274,54.08042
3590,24.609511,76.767152,10.34777272,53.772377,53.930274
3591,24.625062,76.940434,10.19468664,53.632415,53.772377
3592,24.615978,77.121747,10.4195766,53.478531,53.632415
3593,24.618042,76.962662,10.37203814,53.328307,53.478531
3594,24.61936,77.323193,10.20646249,53.169909,53.328307
3595,24.61756,77.349377,10.28884583,53.028951,53.169909
3596,24.625708,76.951257,10.28884583,52.855116,53.028951
3597,24.623559,76.959753,10.19468664,52.714691,52.855116
3598,24.631174,77.41513,10.19468664,52.561707,52.714691
3599,24.615761,76.863976,10.28884583,52.392528,52.561707
3600,24.620105,76.097179,10.34777272,52.23339,52.392528
3601,24.62648,76.456197,10.19468664,52.081855,52.23339
3602,24.626875,76.416163,10.34777272,51.923787,52.081855
3603,24.631549,77.149212,10.19468664,51.768531,51.923787
3604,24.633791,77.187616,10.34777272,51.616745,51.768531
3605,24.637753,76.921931,10.34777272,51.464371,51.616745
3606,24.632426,77.024923,10.19468664,51.307188,51.464371
3607,24.6182,76.939387,10.44334583,51.14941,51.307188
3608,24.626302,77.213102,10.28884583,51.00036,51.14941
3609,24.617653,76.775414,10.19468664,50.83537,51.00036
3610,24.6312,76.987683,10.34777272,50.688681,50.83537
3611,24.626381,77.598537,10.34188479,50.537104,50.688681
3612,24.619841,77.391389,10.19468664,50.383829,50.537104
3613,24.617079,77.27769,10.28884583,50.226561,50.383829
3614,24.62323,77.440383,10.31244516,50.082056,50.226561
3615,24.620204,77.4469,10.43740352,49.932171,50.082056
3616,24.622327,76.810443,10.28884583,49.779182,49.932171
3617,24.62174,76.844658,10.43740352,49.620366,49.779182
3618,24.620777,76.783793,10.34188479,49.484419,49.620366
3619,24.621799,76.834533,10.19468664,49.340919,49.484419
3620,24.63478,76.348433,10.34188479,49.202107,49.340919
3621,24.629644,76.675797,10.34188479,49.048034,49.202107
3622,24.627976,77.205887,10.28884583,48.906826,49.048034
3623,24.633672,76.920185,10.34188479,48.760615,48.906826
3624,24.630996,76.83686,10.43740352,48.627652,48.760615
3625,24.634753,76.54953,10.28884583,48.480644,48.627652
3626,24.635188,76.549995,10.34188479,48.340987,48.480644
3627,24.639447,76.661366,10.43740352,48.204382,48.340987
3628,24.647463,77.085205,10.43740352,48.062404,48.204382
3629,24.648347,77.05134,10.18879872,47.929472,48.062404
3630,24.645624,76.962895,10.28290353,47.792769,47.929472
3631,24.661327,76.879687,10.19468664,47.658732,47.792769
3632,24.650318,77.362877,10.43740352,47.509134,47.658732
3633,24.653344,77.363808,10.43740352,47.382997,47.509134
3634,24.657879,77.422112,10.28290353,47.244759,47.382997
3635,24.664082,77.057624,10.28290353,47.125104,47.244759
3636,24.66782,76.691042,10.40769199,46.988546,47.125104
3637,24.670028,76.796711,10.37798045,46.86201,46.988546
3638,24.660054,76.447119,10.52692556,46.729627,46.86201
3639,24.673107,76.96371,10.43740352,46.609402,46.729627
3640,24.662902,76.827085,10.43740352,46.47835,46.609402
3641,24.671577,76.897259,10.43740352,46.358109,46.47835
3642,24.684359,76.865489,10.43740352,46.240301,46.358109
3643,24.66548,76.620868,10.18879872,46.111793,46.240301
3644,24.664418,76.598058,10.34188479,45.984003,46.111793
3645,24.674906,76.817542,10.43740352,45.874097,45.984003
3646,24.684551,77.042612,10.43740352,45.751581,45.874097
3647,24.676232,77.154332,10.18879872,45.639502,45.751581
3648,24.679851,76.842796,10.18879872,45.519202,45.639502
3649,24.666996,77.268497,10.34188479,45.399028,45.519202
3650,24.668605,77.345304,10.43740352,45.282621,45.399028
3651,24.673661,76.89179,10.34188479,45.16166,45.282621
3652,24.67606,77.363924,10.34188479,45.061864,45.16166
3653,24.668235,77.08602,10.18879872,44.939789,45.061864
3654,24.673008,76.77425,10.34188479,44.83211,44.939789
3655,24.683799,77.133734,10.09469391,44.73713,44.83211
3656,24.675118,77.040168,10.43740352,44.613276,44.73713
3657,24.682356,76.925888,10.18879872,44.504139,44.613276
3658,24.679475,76.975231,10.34188479,44.400011,44.504139
3659,24.67633,76.7611,10.27711761,44.305587,44.400011
3660,24.675553,76.897725,10.21235042,44.194215,44.305587
3661,24.678532,76.835929,10.43740352,44.088565,44.194215
3662,24.685764,76.941831,10.18879872,43.999553,44.088565
3663,24.682995,76.67056,10.18879872,43.877128,43.999553
3664,24.680945,76.904474,10.28290353,43.789862,43.877128
3665,24.691809,76.593054,10.24636607,43.6917,43.789862
3666,24.692949,77.130941,10.34188479,43.586693,43.6917
3667,24.689192,77.207865,10.34188479,43.492966,43.586693
3668,24.692547,77.150725,10.18879872,43.388759,43.492966
3669,24.702033,77.140484,10.34188479,43.307583,43.388759
3670,24.70701,76.474118,10.34188479,43.209266,43.307583
3671,24.701954,77.251622,10.34188479,43.125576,43.209266
3672,24.694973,77.040052,10.24636607,43.010266,43.125576
3673,24.70703,77.362412,10.28290353,42.931366,43.010266
3674,24.701683,77.259652,10.43740352,42.842833,42.931366
3675,24.705764,77.168879,10.43740352,42.749723,42.842833
3676,24.711387,77.173302,10.28290353,42.660619,42.749723
3677,24.712613,76.954865,10.34188479,42.578759,42.660619
3678,24.695724,76.645074,10.43740352,42.480661,42.578759
3679,24.70113,76.581882,10.18879872,42.401311,42.480661
3680,24.706397,76.815913,10.28884583,42.32409,42.401311
3681,24.704024,76.921814,10.39580737,42.239574,42.32409
3682,24.701506,76.541034,10.29478139,42.15173,42.239574
3683,24.691908,76.809978,10.34188479,42.064859,42.15173
3684,24.69879,76.916694,10.34188479,41.990568,42.064859
3685,24.684584,76.472606,10.34188479,41.895062,41.990568
3686,24.706292,77.042379,10.18879872,41.816958,41.895062
3687,24.699515,77.053086,10.34188479,41.744878,41.816958
3688,24.7061,77.192503,50.7712438,41.680042,41.744878
3689,24.701091,77.264074,51.03800763,41.597199,41.680042
3690,24.719403,76.743644,50.87110402,41.535497,41.597199
3691,24.715322,77.097192,50.84431887,41.487863,41.535497
3692,24.714782,77.238705,50.41812108,41.458934,41.487863
3693,24.725428,77.088115,50.62452369,41.447153,41.458934
3694,24.708652,76.945671,50.40483727,41.462211,41.447153
3695,24.716048,77.435146,50.40483727,41.48835,41.462211
3696,24.707953,77.110692,50.73693252,41.527403,41.48835
3697,24.715672,76.790427,50.6111855,41.586114,41.527403
